Order_ID,Order_Date,Store_ID,Store_Name,City,State,Region,Customer_ID,Customer_Gender,Product_Category,Product_Name,Quantity,Unit_Price,Revenue,Payment_Mode,Year,Month,Month_Name,Quarter
ORD0321,2024-10-11,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0296,Male,Electronics,Samsung Galaxy Tab S9,4,36756,147024,Cash,2024,10,October,4
ORD0373,2024-10-11,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0256,Male,Grocery,Tropicana Orange Juice 1L Pack of 6,1,662,662,Credit Card,2024,10,October,4
ORD0955,2024-10-11,STR008,Lulu Mall Coimbatore,Coimbatore,Tamil Nadu,South,CUST0443,Male,Grocery,Tata Salt Iodized 1kg Pack of 5,4,237,948,EMI,2024,10,October,4
ORD0126,2024-10-12,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0405,Male,Fashion,Fabindia Women's Kurta Set,1,2431,2431,EMI,2024,10,October,4
ORD0225,2024-10-12,STR007,Lulu Mall Lucknow,Lucknow,Uttar Pradesh,North,CUST0774,Male,Electronics,JBL Portable Bluetooth Speaker,2,6288,12576,Cash,2024,10,October,4
ORD0534,2024-10-12,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0380,Female,Fashion,Raymond Men's Formal Shirt,1,2383,2383,EMI,2024,10,October,4
ORD0592,2024-10-12,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0775,Female,Home Appliances,Kent Grand Plus RO Water Purifier,1,21006,21006,EMI,2024,10,October,4
ORD0760,2024-10-12,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0710,Female,Beauty,Biotique Bio Sunscreen SPF60,1,583,583,EMI,2024,10,October,4
ORD0860,2024-10-12,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0642,Male,Beauty,Park Avenue Signature Perfume 100ml,1,2206,2206,Credit Card,2024,10,October,4
ORD0665,2024-10-13,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0218,Male,Grocery,Britannia Digestive Biscuits Multipack,3,315,945,Debit Card,2024,10,October,4
ORD0003,2024-10-14,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0666,Female,Fashion,Titan Raga Ladies Watch,3,7278,21834,Cash,2024,10,October,4
ORD0268,2024-10-14,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0427,Male,Fashion,Raymond Men's Formal Shirt,1,1616,1616,Cash,2024,10,October,4
ORD0875,2024-10-14,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0505,Male,Home Appliances,Prestige Electric Rice Cooker 1.8L,1,2253,2253,Credit Card,2024,10,October,4
ORD1050,2024-10-14,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0074,Female,Electronics,Samsung Galaxy Tab S9,1,41413,41413,Credit Card,2024,10,October,4
ORD0287,2024-10-15,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0184,Female,Electronics,Sony Headphones WH-1000XM5,1,12808,12808,EMI,2024,10,October,4
ORD0546,2024-10-15,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0250,Female,Beauty,Park Avenue Signature Perfume 100ml,2,3195,6390,Net Banking,2024,10,October,4
ORD0033,2024-10-16,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0268,Male,Grocery,Tata Salt Iodized 1kg Pack of 5,1,180,180,Credit Card,2024,10,October,4
ORD0652,2024-10-16,STR007,Lulu Mall Lucknow,Lucknow,Uttar Pradesh,North,CUST0154,Male,Beauty,Biotique Bio Sunscreen SPF60,3,793,2379,UPI,2024,10,October,4
ORD0392,2024-10-17,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0617,Female,Beauty,Mamaearth Onion Hair Oil 250ml,2,513,1026,Cash,2024,10,October,4
ORD0419,2024-10-18,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0198,Male,Home Appliances,Crompton 25L Geyser Water Heater,2,6135,12270,Debit Card,2024,10,October,4
ORD0604,2024-10-18,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0184,Female,Home Appliances,Eureka Forbes Roboclean Vacuum,2,10932,21864,EMI,2024,10,October,4
ORD0890,2024-10-18,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0364,Female,Grocery,MTR Ready-to-Eat Meals Pack of 10,1,908,908,EMI,2024,10,October,4
ORD0941,2024-10-18,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0769,Female,Grocery,Organic India Premium Basmati Rice 5kg,2,511,1022,Net Banking,2024,10,October,4
ORD0401,2024-10-19,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0503,Male,Electronics,"Samsung 55"" Smart TV",1,59011,59011,EMI,2024,10,October,4
ORD0671,2024-10-19,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0192,Male,Beauty,Nykaa Lipstick Set of 5,3,1222,3666,Debit Card,2024,10,October,4
ORD0726,2024-10-19,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0796,Female,Electronics,Samsung Galaxy Tab S9,2,39877,79754,Cash,2024,10,October,4
ORD1114,2024-10-19,STR007,Lulu Mall Lucknow,Lucknow,Uttar Pradesh,North,CUST0565,Female,Grocery,Organic India Premium Basmati Rice 5kg,1,537,537,UPI,2024,10,October,4
ORD1153,2024-10-19,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0714,Male,Beauty,Himalaya Purifying Neem Face Wash,2,316,632,EMI,2024,10,October,4
ORD0201,2024-10-20,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0376,Female,Fashion,Raymond Men's Formal Shirt,5,1711,8555,Cash,2024,10,October,4
ORD0550,2024-10-20,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0765,Male,Grocery,Fortune Refined Sunflower Oil 5L,3,760,2280,Debit Card,2024,10,October,4
ORD0056,2024-10-21,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0714,Female,Grocery,Fortune Refined Sunflower Oil 5L,2,737,1474,Cash,2024,10,October,4
ORD0208,2024-10-21,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0325,Male,Grocery,MTR Ready-to-Eat Meals Pack of 10,1,1076,1076,Net Banking,2024,10,October,4
ORD0264,2024-10-21,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0613,Female,Fashion,Nike Running Shoes Men,2,6204,12408,UPI,2024,10,October,4
ORD1102,2024-10-21,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0166,Male,Grocery,Organic India Premium Basmati Rice 5kg,5,493,2465,Net Banking,2024,10,October,4
ORD0438,2024-10-22,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0502,Male,Electronics,Canon EOS 200D Camera,2,54070,108140,UPI,2024,10,October,4
ORD1007,2024-10-22,STR007,Lulu Mall Lucknow,Lucknow,Uttar Pradesh,North,CUST0313,Male,Grocery,Tata Salt Iodized 1kg Pack of 5,1,193,193,UPI,2024,10,October,4
ORD0053,2024-10-23,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0330,Female,Grocery,Fortune Refined Sunflower Oil 5L,2,830,1660,EMI,2024,10,October,4
ORD0123,2024-10-23,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0135,Male,Beauty,Dove Body Lotion 400ml,1,512,512,Credit Card,2024,10,October,4
ORD0275,2024-10-23,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0303,Male,Electronics,Sony Headphones WH-1000XM5,2,11111,22222,Credit Card,2024,10,October,4
ORD1004,2024-10-23,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0013,Female,Grocery,Tropicana Orange Juice 1L Pack of 6,1,803,803,EMI,2024,10,October,4
ORD1056,2024-10-23,STR008,Lulu Mall Coimbatore,Coimbatore,Tamil Nadu,South,CUST0166,Male,Electronics,LG Front Load Washing Machine,3,53115,159345,UPI,2024,10,October,4
ORD0693,2024-10-24,STR007,Lulu Mall Lucknow,Lucknow,Uttar Pradesh,North,CUST0652,Male,Home Appliances,Prestige Electric Rice Cooker 1.8L,2,2927,5854,UPI,2024,10,October,4
ORD0817,2024-10-24,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0775,Female,Fashion,Titan Raga Ladies Watch,5,8313,41565,Net Banking,2024,10,October,4
ORD0012,2024-10-25,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0225,Male,Grocery,Amul Gold Full Cream Milk 6 Litres,4,366,1464,Credit Card,2024,10,October,4
ORD0041,2024-10-25,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0441,Male,Electronics,Redmi Note 13 Pro,5,24521,122605,Cash,2024,10,October,4
ORD0230,2024-10-25,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0537,Female,Electronics,Sony Headphones WH-1000XM5,2,8258,16516,EMI,2024,10,October,4
ORD0141,2024-10-26,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0333,Female,Beauty,Himalaya Purifying Neem Face Wash,2,275,550,Net Banking,2024,10,October,4
ORD0292,2024-10-26,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0088,Female,Home Appliances,Bajaj 750W Mixer Grinder,1,2836,2836,UPI,2024,10,October,4
ORD0589,2024-10-26,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0249,Male,Beauty,Mamaearth Onion Hair Oil 250ml,2,753,1506,Net Banking,2024,10,October,4
ORD0096,2024-10-27,STR008,Lulu Mall Coimbatore,Coimbatore,Tamil Nadu,South,CUST0784,Female,Grocery,Tropicana Orange Juice 1L Pack of 6,2,840,1680,UPI,2024,10,October,4
ORD0318,2024-10-27,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0361,Female,Grocery,Britannia Digestive Biscuits Multipack,2,271,542,Debit Card,2024,10,October,4
ORD0992,2024-10-27,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0549,Female,Home Appliances,Morphy Richards OTG 60L,1,9024,9024,Debit Card,2024,10,October,4
ORD0089,2024-10-28,STR008,Lulu Mall Coimbatore,Coimbatore,Tamil Nadu,South,CUST0313,Male,Grocery,Amul Gold Full Cream Milk 6 Litres,2,386,772,Debit Card,2024,10,October,4
ORD0470,2024-10-28,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0462,Female,Grocery,MTR Ready-to-Eat Meals Pack of 10,5,968,4840,Cash,2024,10,October,4
ORD0848,2024-10-28,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0547,Female,Grocery,Amul Gold Full Cream Milk 6 Litres,2,400,800,UPI,2024,10,October,4
ORD0385,2024-10-29,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0718,Female,Beauty,Mamaearth Onion Hair Oil 250ml,2,472,944,Credit Card,2024,10,October,4
ORD0521,2024-10-29,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0421,Male,Fashion,Nike Running Shoes Men,2,5849,11698,Credit Card,2024,10,October,4
ORD0649,2024-10-29,STR007,Lulu Mall Lucknow,Lucknow,Uttar Pradesh,North,CUST0207,Female,Electronics,Redmi Note 13 Pro,2,23666,47332,EMI,2024,10,October,4
ORD1081,2024-10-29,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0398,Female,Fashion,W Women's Casual Dress,2,3433,6866,Credit Card,2024,10,October,4
ORD0066,2024-10-30,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0028,Male,Grocery,Tropicana Orange Juice 1L Pack of 6,1,836,836,Debit Card,2024,10,October,4
ORD0076,2024-10-30,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0252,Male,Fashion,H&M Women's Handbag,3,2998,8994,Net Banking,2024,10,October,4
ORD0340,2024-10-30,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0697,Female,Electronics,Redmi Note 13 Pro,1,24693,24693,UPI,2024,10,October,4
ORD0733,2024-10-30,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0399,Male,Home Appliances,Usha Table Fan 3 Speed,2,2523,5046,UPI,2024,10,October,4
ORD0924,2024-10-30,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0793,Female,Home Appliances,Havells Ceiling Fan Premium,3,3452,10356,Debit Card,2024,10,October,4
ORD0091,2024-10-31,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0034,Male,Fashion,Raymond Men's Formal Shirt,1,2129,2129,Credit Card,2024,10,October,4
ORD1049,2024-10-31,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0567,Male,Fashion,H&M Women's Handbag,2,3252,6504,UPI,2024,10,October,4
ORD0442,2024-11-01,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0445,Male,Fashion,H&M Women's Handbag,3,3471,10413,Credit Card,2024,11,November,4
ORD0692,2024-11-01,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0389,Female,Grocery,Organic India Premium Basmati Rice 5kg,1,496,496,Credit Card,2024,11,November,4
ORD0523,2024-11-02,STR008,Lulu Mall Coimbatore,Coimbatore,Tamil Nadu,South,CUST0653,Male,Beauty,Nykaa Lipstick Set of 5,1,987,987,Net Banking,2024,11,November,4
ORD0868,2024-11-02,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0047,Male,Fashion,Titan Raga Ladies Watch,1,8120,8120,UPI,2024,11,November,4
ORD1040,2024-11-02,STR008,Lulu Mall Coimbatore,Coimbatore,Tamil Nadu,South,CUST0455,Female,Electronics,Redmi Note 13 Pro,3,23272,69816,Cash,2024,11,November,4
ORD0864,2024-11-03,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0290,Male,Fashion,Puma Men's Track Pants,1,1798,1798,Debit Card,2024,11,November,4
ORD1166,2024-11-03,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0010,Male,Grocery,Tata Salt Iodized 1kg Pack of 5,1,240,240,Credit Card,2024,11,November,4
ORD0980,2024-11-04,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0378,Male,Grocery,Tropicana Orange Juice 1L Pack of 6,1,629,629,Net Banking,2024,11,November,4
ORD0417,2024-11-05,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0193,Female,Fashion,Puma Men's Track Pants,3,2492,7476,Debit Card,2024,11,November,4
ORD0893,2024-11-05,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0690,Male,Grocery,Organic India Premium Basmati Rice 5kg,1,452,452,Cash,2024,11,November,4
ORD1145,2024-11-05,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0666,Female,Fashion,Puma Men's Track Pants,4,1678,6712,Credit Card,2024,11,November,4
ORD0121,2024-11-06,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0294,Male,Grocery,Tata Salt Iodized 1kg Pack of 5,2,178,356,Net Banking,2024,11,November,4
ORD0527,2024-11-06,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0488,Male,Beauty,Himalaya Purifying Neem Face Wash,3,328,984,Cash,2024,11,November,4
ORD0850,2024-11-06,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0758,Male,Grocery,Fortune Refined Sunflower Oil 5L,2,764,1528,Debit Card,2024,11,November,4
ORD0943,2024-11-06,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0604,Male,Grocery,Organic India Premium Basmati Rice 5kg,2,624,1248,UPI,2024,11,November,4
ORD1026,2024-11-06,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0302,Male,Grocery,Nescafe Classic Coffee 200g,1,643,643,Cash,2024,11,November,4
ORD1105,2024-11-06,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0215,Male,Grocery,Organic India Premium Basmati Rice 5kg,1,571,571,Credit Card,2024,11,November,4
ORD1143,2024-11-06,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0190,Female,Beauty,Dove Body Lotion 400ml,1,471,471,Cash,2024,11,November,4
ORD0346,2024-11-07,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0708,Male,Home Appliances,Usha Table Fan 3 Speed,2,1920,3840,Net Banking,2024,11,November,4
ORD0077,2024-11-08,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0345,Male,Grocery,Tata Salt Iodized 1kg Pack of 5,2,173,346,Debit Card,2024,11,November,4
ORD0116,2024-11-08,STR007,Lulu Mall Lucknow,Lucknow,Uttar Pradesh,North,CUST0635,Male,Grocery,Fresh Fruits Combo Basket,1,746,746,EMI,2024,11,November,4
ORD0177,2024-11-08,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0767,Female,Fashion,Adidas Women's Sports Shoes,5,4267,21335,UPI,2024,11,November,4
ORD0328,2024-11-08,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0170,Male,Home Appliances,Crompton 25L Geyser Water Heater,1,9299,9299,Debit Card,2024,11,November,4
ORD0343,2024-11-08,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0451,Female,Home Appliances,Prestige Electric Rice Cooker 1.8L,2,3883,7766,EMI,2024,11,November,4
ORD0461,2024-11-09,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0659,Male,Grocery,Haldiram's Bhujia Sev 1kg,4,426,1704,Cash,2024,11,November,4
ORD0647,2024-11-09,STR007,Lulu Mall Lucknow,Lucknow,Uttar Pradesh,North,CUST0707,Male,Grocery,Haldiram's Bhujia Sev 1kg,3,323,969,Cash,2024,11,November,4
ORD0742,2024-11-09,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0162,Male,Beauty,L'Oreal Paris Revitalift Face Cream,1,706,706,Cash,2024,11,November,4
ORD0901,2024-11-09,STR007,Lulu Mall Lucknow,Lucknow,Uttar Pradesh,North,CUST0500,Male,Home Appliances,Havells Ceiling Fan Premium,2,3077,6154,Debit Card,2024,11,November,4
ORD1072,2024-11-09,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0357,Female,Beauty,Park Avenue Signature Perfume 100ml,4,3148,12592,Cash,2024,11,November,4
ORD0490,2024-11-10,STR007,Lulu Mall Lucknow,Lucknow,Uttar Pradesh,North,CUST0250,Male,Grocery,Tata Salt Iodized 1kg Pack of 5,4,198,792,Cash,2024,11,November,4
ORD0539,2024-11-10,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0294,Male,Beauty,Biotique Bio Sunscreen SPF60,2,727,1454,Cash,2024,11,November,4
ORD0541,2024-11-10,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0037,Female,Fashion,Levi's Men's Slim Fit Jeans,1,3144,3144,Debit Card,2024,11,November,4
ORD0994,2024-11-10,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0521,Female,Home Appliances,Havells Ceiling Fan Premium,2,4532,9064,UPI,2024,11,November,4
ORD0131,2024-11-11,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0287,Male,Grocery,Fortune Refined Sunflower Oil 5L,2,813,1626,Credit Card,2024,11,November,4
ORD0299,2024-11-11,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0110,Male,Fashion,Puma Men's Track Pants,3,2180,6540,UPI,2024,11,November,4
ORD0378,2024-11-11,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0303,Female,Fashion,Arrow Men's Formal Trouser,1,2781,2781,Debit Card,2024,11,November,4
ORD0480,2024-11-11,STR007,Lulu Mall Lucknow,Lucknow,Uttar Pradesh,North,CUST0758,Male,Home Appliances,Havells Ceiling Fan Premium,1,4592,4592,EMI,2024,11,November,4
ORD0486,2024-11-11,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0309,Female,Home Appliances,Havells Ceiling Fan Premium,1,4466,4466,EMI,2024,11,November,4
ORD0643,2024-11-11,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0333,Female,Beauty,VLCC Anti Aging Serum 30ml,3,1114,3342,Net Banking,2024,11,November,4
ORD0667,2024-11-11,STR008,Lulu Mall Coimbatore,Coimbatore,Tamil Nadu,South,CUST0180,Male,Fashion,W Women's Casual Dress,2,3177,6354,UPI,2024,11,November,4
ORD0694,2024-11-11,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0201,Male,Grocery,Tata Salt Iodized 1kg Pack of 5,2,188,376,EMI,2024,11,November,4
ORD0895,2024-11-11,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0690,Female,Home Appliances,Bajaj 750W Mixer Grinder,1,3012,3012,Credit Card,2024,11,November,4
ORD0983,2024-11-11,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0337,Male,Electronics,"Samsung 55"" Smart TV",1,61250,61250,Cash,2024,11,November,4
ORD0159,2024-11-12,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0707,Female,Electronics,LG Front Load Washing Machine,2,39972,79944,UPI,2024,11,November,4
ORD0460,2024-11-12,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0678,Male,Grocery,Nescafe Classic Coffee 200g,3,638,1914,Net Banking,2024,11,November,4
ORD0465,2024-11-12,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0521,Male,Grocery,Haldiram's Bhujia Sev 1kg,1,387,387,Cash,2024,11,November,4
ORD0972,2024-11-13,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0098,Female,Grocery,Amul Gold Full Cream Milk 6 Litres,4,367,1468,UPI,2024,11,November,4
ORD0186,2024-11-14,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0114,Female,Grocery,Organic India Premium Basmati Rice 5kg,2,713,1426,EMI,2024,11,November,4
ORD1107,2024-11-14,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0564,Female,Fashion,Nike Running Shoes Men,2,5138,10276,Debit Card,2024,11,November,4
ORD0176,2024-11-15,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0170,Female,Electronics,Redmi Note 13 Pro,3,23540,70620,UPI,2024,11,November,4
ORD0525,2024-11-15,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0271,Male,Home Appliances,Morphy Richards OTG 60L,2,10714,21428,Cash,2024,11,November,4
ORD0623,2024-11-15,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0046,Male,Electronics,Redmi Note 13 Pro,3,19277,57831,Cash,2024,11,November,4
ORD0921,2024-11-15,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0668,Female,Grocery,Nescafe Classic Coffee 200g,1,798,798,Debit Card,2024,11,November,4
ORD0990,2024-11-15,STR007,Lulu Mall Lucknow,Lucknow,Uttar Pradesh,North,CUST0729,Male,Electronics,Apple iPhone 15,1,83023,83023,Net Banking,2024,11,November,4
ORD0101,2024-11-16,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0053,Male,Fashion,Nike Running Shoes Men,2,4679,9358,EMI,2024,11,November,4
ORD0402,2024-11-16,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0205,Male,Electronics,Apple iPhone 15,1,80456,80456,Cash,2024,11,November,4
ORD0634,2024-11-16,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0428,Male,Grocery,Nescafe Classic Coffee 200g,1,848,848,Net Banking,2024,11,November,4
ORD0664,2024-11-16,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0756,Male,Home Appliances,Philips Steam Iron 2400W,1,3047,3047,Debit Card,2024,11,November,4
ORD0974,2024-11-16,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0105,Male,Grocery,Britannia Digestive Biscuits Multipack,2,347,694,Net Banking,2024,11,November,4
ORD1032,2024-11-16,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0213,Female,Beauty,L'Oreal Paris Revitalift Face Cream,1,937,937,Debit Card,2024,11,November,4
ORD1158,2024-11-16,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0365,Male,Home Appliances,Usha Table Fan 3 Speed,1,1861,1861,Cash,2024,11,November,4
ORD0013,2024-11-17,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0697,Female,Grocery,Nescafe Classic Coffee 200g,2,697,1394,UPI,2024,11,November,4
ORD0522,2024-11-18,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0587,Male,Electronics,Dell Inspiron Laptop,2,50899,101798,UPI,2024,11,November,4
ORD0560,2024-11-18,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0738,Female,Home Appliances,Usha Table Fan 3 Speed,2,2013,4026,Net Banking,2024,11,November,4
ORD0856,2024-11-18,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0657,Male,Electronics,Sony Headphones WH-1000XM5,1,13147,13147,Net Banking,2024,11,November,4
ORD0886,2024-11-18,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0042,Female,Beauty,Forest Essentials Luxury Face Wash,2,1863,3726,Credit Card,2024,11,November,4
ORD1146,2024-11-18,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0124,Male,Grocery,Fortune Refined Sunflower Oil 5L,3,749,2247,Cash,2024,11,November,4
ORD1149,2024-11-18,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0447,Male,Grocery,MTR Ready-to-Eat Meals Pack of 10,5,1376,6880,Cash,2024,11,November,4
ORD0437,2024-11-19,STR008,Lulu Mall Coimbatore,Coimbatore,Tamil Nadu,South,CUST0321,Male,Electronics,Dell Inspiron Laptop,3,51861,155583,Credit Card,2024,11,November,4
ORD0475,2024-11-19,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0215,Female,Grocery,Tropicana Orange Juice 1L Pack of 6,2,691,1382,EMI,2024,11,November,4
ORD0663,2024-11-19,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0185,Male,Home Appliances,Crompton 25L Geyser Water Heater,1,6006,6006,UPI,2024,11,November,4
ORD1055,2024-11-19,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0029,Male,Fashion,H&M Women's Handbag,1,2603,2603,Net Banking,2024,11,November,4
ORD1126,2024-11-19,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0223,Female,Beauty,Himalaya Purifying Neem Face Wash,4,209,836,Net Banking,2024,11,November,4
ORD0840,2024-11-20,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0423,Female,Home Appliances,Prestige Electric Rice Cooker 1.8L,2,2525,5050,Credit Card,2024,11,November,4
ORD1044,2024-11-20,STR008,Lulu Mall Coimbatore,Coimbatore,Tamil Nadu,South,CUST0210,Male,Electronics,Philips Air Fryer,3,9496,28488,Credit Card,2024,11,November,4
ORD1077,2024-11-20,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0093,Female,Beauty,Mamaearth Onion Hair Oil 250ml,4,792,3168,Cash,2024,11,November,4
ORD1160,2024-11-20,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0212,Female,Fashion,Raymond Men's Formal Shirt,2,1617,3234,UPI,2024,11,November,4
ORD0364,2024-11-21,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0010,Female,Electronics,Canon EOS 200D Camera,1,50076,50076,Net Banking,2024,11,November,4
